Portfolio Return,Portfolio Risk,Sharpe Ratio,Weights,Fund Distribution
0.2898748820507225,0.32465251842393644,0.8928773553273326,[0.         0.         0.         0.         0.58732053 0.41267947],[    0.     0.     0.     0. 29366. 20633.]
0.2864484114927149,0.30442212552541853,0.9409579247839432,[0.         0.1993964  0.         0.         0.61837036 0.18223324],[    0.  9969.     0.     0. 30918.  9111.]
0.3099938766761486,0.32177865849929127,0.9633761235810216,[0.         0.3810109  0.         0.         0.20296003 0.41602907],[    0. 19050.     0.     0. 10148. 20801.]
0.3116084528974612,0.35524035402362153,0.8771763944271403,[0.         0.16165603 0.         0.         0.20465623 0.63368774],[    0.  8082.     0.     0. 10232. 31684.]
0.3055533856285493,0.31375695238450263,0.9738537530607447,[0.         0.35726582 0.         0.         0.27993527 0.36279891],[    0. 17863.     0.     0. 13996. 18139.]
0.29789061940839984,0.34234088038694055,0.870157893710212,[0.         0.         0.         0.         0.45394984 0.54605016],[    0.     0.     0.     0. 22697. 27302.]
0.2862392497954573,0.3199240212110385,0.8947100899517607,[0.         0.         0.         0.         0.64781238 0.35218762],[    0.     0.     0.     0. 32390. 17609.]
0.2772945920133045,0.31322277390320213,0.885295116181428,[0.         0.13990289 0.         0.         0.77842334 0.08167377],[    0.  6995.     0.     0. 38921.  4083.]
0.2985902539050511,0.32339953511818836,0.9232859713169639,[0.         0.1157763  0.         0.         0.42723456 0.45698914],[    0.  5788.     0.     0. 21361. 22849.]
0.30469681059630216,0.31404095834044304,0.9702454488945638,[0.         0.32276423 0.         0.         0.29867967 0.3785561 ],[    0. 16138.     0.     0. 14933. 18927.]
0.3031703897855741,0.3200627441010479,0.9472217412778893,[0.         0.58491959 0.         0.         0.28994396 0.12513645],[    0. 29245.     0.     0. 14497.  6256.]
0.3107977775744404,0.3215115082138743,0.9666769917538784,[0.         0.42258633 0.         0.         0.18417102 0.39324264],[    0. 21129.     0.     0.  9208. 19662.]
0.29379520654330377,0.3033311909877253,0.9685624666115941,[0.         0.27237936 0.         0.         0.48662739 0.24099326],[    0. 13618.     0.     0. 24331. 12049.]
0.290553917289019,0.31929631261017466,0.9099820630993415,[0.         0.48744398 0.         0.         0.51255602 0.        ],[    0. 24372.     0.     0. 25627.     0.]
0.3019353660392873,0.31222850582031425,0.967033311856059,[0.         0.2747199  0.         0.         0.35088174 0.37439836],[    0. 13735.     0.     0. 17544. 18719.]
0.29607540096318835,0.3123155379872448,0.9480008675561966,[0.         0.48510975 0.         0.         0.42099015 0.0939001 ],[    0. 24255.     0.     0. 21049.  4695.]
0.3165157330289444,0.34485460868264856,0.9178237003647445,[0.         0.33989056 0.         0.         0.09979939 0.56031004],[    0. 16994.     0.     0.  4989. 28015.]
0.30450035961925703,0.31177456276400933,0.9766683879522964,[0.         0.47240159 0.         0.         0.28246522 0.24513319],[    0. 23620.     0.     0. 14123. 12256.]
0.2967076171351831,0.304111228741078,0.9756549219292447,[0.         0.34317581 0.         0.         0.42895108 0.22787311],[    0. 17158.     0.     0. 21447. 11393.]
0.28157709506566686,0.31709050505970765,0.8880022913730776,[0.         0.         0.         0.         0.72538414 0.27461586],[    0.     0.     0.     0. 36269. 13730.]
0.3104468023992914,0.32767937276198095,0.9474102681000708,[0.         0.64134065 0.         0.         0.16152845 0.1971309 ],[    0. 32067.     0.     0.  8076.  9856.]
0.304019933417655,0.3184235683842503,0.9547658012888856,[0.         0.25263736 0.         0.         0.31907264 0.42829   ],[    0. 12631.     0.     0. 15953. 21414.]
0.31259729126449776,0.3294948742456302,0.9487167045623426,[0.         0.36792846 0.         0.         0.1613462  0.47072534],[    0. 18396.     0.     0.  8067. 23536.]
0.29588033323813523,0.32678953483094,0.9054155708848045,[0.         0.58933449 0.         0.         0.41066551 0.        ],[    0. 29466.     0.     0. 20533.     0.]
0.2933318910730154,0.30385067811974203,0.9653817226546344,[0.         0.3454003  0.         0.         0.48482882 0.16977088],[    0. 17270.     0.     0. 24241.  8488.]
0.30958005261538124,0.32428342171339203,0.9546588936914391,[0.         0.33355399 0.         0.         0.21602448 0.45042153],[    0. 16677.     0.     0. 10801. 22521.]
0.2936185158756409,0.32315969914578474,0.9085864253858674,[0.         0.54606755 0.         0.         0.45393245 0.        ],[    0. 27303.     0.     0. 22696.     0.]
0.31454666865881803,0.32768070796763404,0.9599181795282459,[0.         0.55172906 0.         0.         0.10498002 0.34329092],[    0. 27586.     0.     0.  5249. 17164.]
0.2987911803994564,0.30530801081395803,0.9786548987131795,[0.         0.34694024 0.         0.         0.39379335 0.25926641],[    0. 17347.     0.     0. 19689. 12963.]
0.3011713066984423,0.3174282629919996,0.9487854164581209,[0.         0.20392651 0.         0.         0.37281208 0.42326141],[    0. 10196.     0.     0. 18640. 21163.]
0.3087358278250343,0.3348225544716065,0.9220879050763456,[0.         0.22343662 0.         0.         0.24440874 0.53215465],[    0. 11171.     0.     0. 12220. 26607.]
0.30588512803816204,0.34123872273064937,0.8963962987272314,[0.         0.12942028 0.         0.         0.30408155 0.56649817],[    0.  6471.     0.     0. 15204. 28324.]
0.3091260005696253,0.3175728122552005,0.9734019684317706,[0.         0.49132544 0.         0.         0.20303707 0.30563749],[    0. 24566.     0.     0. 10151. 15281.]
0.3154943527964047,0.3411187614830148,0.9248812684028053,[0.         0.34182336 0.         0.         0.11654208 0.54163456],[    0. 17091.     0.     0.  5827. 27081.]
0.29445822775789665,0.30414976862057924,0.9681356296714051,[0.         0.35958664 0.         0.         0.46424105 0.17617231],[    0. 17979.     0.     0. 23212.  8808.]
0.3086081975157061,0.31921342319746293,0.9667770058804936,[0.         0.37086682 0.         0.         0.22733658 0.4017966 ],[    0. 18543.     0.     0. 11366. 20089.]
0.3011954895659094,0.3184403841767305,0.9458457674726005,[0.         0.56593117 0.         0.         0.32527588 0.10879295],[    0. 28296.     0.     0. 16263.  5439.]
0.29019111679180615,0.30719172199637584,0.9446579969860963,[0.         0.14895499 0.         0.         0.56266455 0.28838046],[    0.  7447.     0.     0. 28133. 14419.]
0.3119557945421886,0.32752877595425034,0.9524530894523997,[0.         0.37020076 0.         0.         0.17172396 0.45807529],[    0. 18510.     0.     0.  8586. 22903.]
0.2980267307719789,0.30814002849399197,0.9671795392132565,[0.         0.44630028 0.         0.         0.39357582 0.1601239 ],[    0. 22315.     0.     0. 19678.  8006.]
0.2993953464875562,0.30642972435713084,0.9770440746754178,[0.         0.4071698  0.         0.         0.37589884 0.21693136],[    0. 20358.     0.     0. 18794. 10846.]
0.29530516047917044,0.3258051525426805,0.9063857897105707,[0.         0.57833185 0.         0.         0.42166815 0.        ],[    0. 28916.     0.     0. 21083.     0.]
0.3070789864822302,0.3173200199274361,0.9677264817784023,[0.         0.34730266 0.         0.         0.25584863 0.39684872],[    0. 17365.     0.     0. 12792. 19842.]
0.31097721116113497,0.32576677591191683,0.9546007578293351,[0.         0.35947145 0.         0.         0.1894032  0.45112535],[    0. 17973.     0.     0.  9470. 22556.]
0.3193088593882955,0.41430475489872165,0.7707101007478221,[0.         0.05004414 0.         0.         0.09106433 0.85889153],[    0.  2502.     0.     0.  4553. 42944.]
0.3237472947483647,0.4035493885016588,0.8022494990028561,[0.         0.18226113 0.         0.         0.         0.81773887],[    0.  9113.     0.     0.     0. 40886.]
0.32136166344261563,0.34724983722412184,0.9254479887205894,[0.       0.487122 0.       0.       0.       0.512878],[    0. 24356.     0.     0.     0. 25643.]
0.28748939076026964,0.3039264166794734,0.9459177451608671,[0.         0.21087108 0.         0.         0.59955589 0.18957303],[    0. 10543.     0.     0. 29977.  9478.]
0.31512469118168174,0.32911964327599635,0.9574776152677749,[0.         0.49612155 0.         0.         0.10260276 0.40127569],[    0. 24806.     0.     0.  5130. 20063.]
0.29682396359281016,0.30937660614169427,0.959426012504853,[0.         0.45848707 0.         0.         0.41200144 0.12951149],[    0. 22924.     0.     0. 20600.  6475.]
0.3001231986899226,0.3352983662554702,0.8950929348139234,[0.         0.67049746 0.         0.         0.32950254 0.        ],[    0. 33524.     0.     0. 16475.     0.]
0.3130681660442134,0.3495246798918218,0.8956968822376385,[0.         0.79738989 0.         0.         0.09759465 0.10501547],[    0. 39869.     0.     0.  4879.  5250.]
0.3114543085722214,0.32186094229991896,0.967667298637309,[0.         0.45591205 0.         0.         0.16890818 0.37517977],[    0. 22795.     0.     0.  8445. 18758.]
0.3076354303259276,0.318411860881545,0.9661556873987605,[0.         0.34909727 0.         0.         0.24635651 0.40454622],[    0. 17454.     0.     0. 12317. 20227.]
0.3200740516493775,0.34140113059124594,0.9375307313571759,[0.         0.65166647 0.         0.         0.         0.34833353],[    0. 32583.     0.     0.     0. 17416.]
0.31036498456802286,0.3434734065746024,0.903607029327936,[0.         0.75953823 0.         0.         0.14750019 0.09296158],[    0. 37976.     0.     0.  7375.  4648.]
0.30627131704186844,0.31719080167370933,0.9655743969427157,[0.         0.32367265 0.         0.         0.2723638  0.40396355],[    0. 16183.     0.     0. 13618. 20198.]
0.2829541281973925,0.31754298734242675,0.891073459267627,[0.         0.         0.         0.         0.70247223 0.29752777],[    0.     0.     0.     0. 35123. 14876.]
0.28310224090512415,0.3151905111523246,0.8981940473718991,[0.         0.34489877 0.         0.         0.65510123 0.        ],[    0. 17244.     0.     0. 32755.     0.]
0.31406772052131027,0.3496232703286809,0.8983032514570759,[0.         0.24507651 0.         0.         0.15287591 0.60204758],[    0. 12253.     0.     0.  7643. 30102.]
0.29354940535957263,0.32305905973322807,0.908655543051405,[0.         0.54474552 0.         0.         0.45525448 0.        ],[    0. 27237.     0.     0. 22762.     0.]
0.30345584895116684,0.35985843277764185,0.84326452101978,[0.         0.         0.         0.         0.36135218 0.63864782],[    0.     0.     0.     0. 18067. 31932.]
0.2762486019907355,0.3183990903607441,0.867617434703559,[0.         0.         0.         0.         0.81404283 0.18595717],[    0.     0.     0.     0. 40702.  9297.]
0.31116925110917837,0.3236948137331232,0.9613044074463554,[0.         0.58332323 0.         0.         0.15706191 0.25961486],[    0. 29166.     0.     0.  7853. 12980.]
0.28447675793893623,0.3153727182251599,0.9020335035316355,[0.         0.37119229 0.         0.         0.62880771 0.        ],[    0. 18559.     0.     0. 31440.     0.]
0.3088056156730933,0.34736882866983987,0.8889848201278896,[0.         0.14944141 0.         0.         0.25288191 0.59767669],[    0.  7472.     0.     0. 12644. 29883.]
0.30126444621113835,0.33281693485447944,0.9051956636246978,[0.         0.09911919 0.         0.         0.38490852 0.51597229],[    0.  4955.     0.     0. 19245. 25798.]
0.3010935861469781,0.3086021994364479,0.9756689573075578,[0.         0.44633302 0.         0.         0.34254336 0.21112362],[    0. 22316.     0.     0. 17127. 10556.]
0.30071356184542036,0.3194079537731627,0.9414717394889335,[0.         0.57194973 0.         0.         0.33251086 0.09553941],[    0. 28597.     0.     0. 16625.  4776.]
0.29266749687351495,0.30898153935722594,0.9472005916028217,[0.         0.42234014 0.         0.         0.48586567 0.09179419],[    0. 21117.     0.     0. 24293.  4589.]
0.2925438207463285,0.3294717498271357,0.8879177680630216,[0.         0.         0.         0.         0.54291311 0.45708689],[    0.     0.     0.     0. 27145. 22854.]
0.30999866761923955,0.32110742944932447,0.9654048433288024,[0.         0.39291499 0.         0.         0.20133037 0.40575464],[    0. 19645.     0.     0. 10066. 20287.]
0.30336043883842206,0.3105782145047152,0.9767601997525698,[0.         0.34533603 0.         0.         0.31797613 0.33668783],[    0. 17266.     0.     0. 15898. 16834.]
0.2958943547201941,0.31715534172041493,0.9329634907459221,[0.         0.12106429 0.         0.         0.47140205 0.40753365],[    0.  6053.     0.     0. 23570. 20376.]
0.31443757455376015,0.3711150116640924,0.8472779722485796,[0.         0.13873512 0.         0.         0.16056795 0.70069693],[    0.  6936.     0.     0.  8028. 35034.]
0.3139123985569716,0.3342307944630509,0.9392084863433329,[0.         0.35853772 0.         0.         0.14068735 0.50077493],[    0. 17926.     0.     0.  7034. 25038.]
0.30940028920766843,0.31800843251747113,0.9729310847462205,[0.         0.49325145 0.         0.         0.19822252 0.30852603],[    0. 24662.     0.     0.  9911. 15426.]
0.3133472275374817,0.3250500058555993,0.96399699090202,[0.         0.50868861 0.         0.         0.13054102 0.36077037],[    0. 25434.     0.     0.  6527. 18038.]
0.3080713398540981,0.31689945750565446,0.9721422127982065,[0.         0.39528572 0.         0.         0.23308975 0.37162454],[    0. 19764.     0.     0. 11654. 18581.]
0.2997130560878509,0.3369914514502946,0.8893788100498979,[0.         0.05258969 0.         0.         0.41677974 0.53063057],[    0.  2629.     0.     0. 20838. 26531.]
0.30868890900397844,0.3180068251696701,0.9706990057187604,[0.         0.39853241 0.         0.         0.22239153 0.37907606],[    0. 19926.     0.     0. 11119. 18953.]
0.3026412194689314,0.3196654808723268,0.9467435102566022,[0.         0.21273713 0.         0.         0.34720762 0.44005525],[    0. 10636.     0.     0. 17360. 22002.]
0.30252697913859333,0.3100794376778111,0.9756434718929503,[0.         0.46391205 0.         0.         0.31640487 0.21968307],[    0. 23195.     0.     0. 15820. 10984.]
0.3015523847319215,0.30865006486381713,0.9770041190983475,[0.         0.44220107 0.         0.         0.33544758 0.22235135],[    0. 22110.     0.     0. 16772. 11117.]
0.3023424609250594,0.30856227485008314,0.9798425976472799,[0.         0.41968877 0.         0.         0.32523297 0.25507826],[    0. 20984.     0.     0. 16261. 12753.]
0.2971540842568872,0.3077825376614683,0.9654676529560902,[0.         0.43877854 0.         0.         0.40907479 0.15214667],[    0. 21938.     0.     0. 20453.  7607.]
0.30476083542986615,0.3134945522821723,0.9721407699472715,[0.         0.50548021 0.         0.         0.27382435 0.22069544],[    0. 25274.     0.     0. 13691. 11034.]
0.31689090421596955,0.3370164815846499,0.940283106410553,[0.         0.43166696 0.         0.         0.08160757 0.48672547],[    0. 21583.     0.     0.  4080. 24336.]
